time,oxy,chla,par,temp_air,pco2_sw,pco2_air,dpco2,mean_sst,mean_sal
2019-04-14 15:00:00,371.52,0.9369,,,366.1,400.7,-34.6,4.456,33.831
2019-04-14 16:00:00,371.24,1.1372,,,367.2,400.8,-33.6,4.533,33.825
2019-04-14 17:00:00,369.76,1.3293,,,366.9,400.9,-34.0,4.58,33.831
2019-04-14 18:00:00,367.5,2.4979,,,379.6,401.0,-21.4,4.782,33.896
2019-04-14 19:00:00,366.26,3.1231,,,378.4,401.1,-22.6,4.931,33.895
2019-04-14 20:00:00,366.08,3.0213,,,380.2,401.2,-21.0,4.909,33.886
2019-04-14 21:00:00,362.46,2.5457,,,383.4,401.4,-18.0,5.185,33.901
2019-04-14 22:00:00,361.7,2.4239,,,384.4,401.5,-17.1,5.25,33.899
2019-04-14 23:00:00,360.94,2.4916,,,384.8,401.5,-16.7,5.299,33.901
2019-04-15 00:00:00,361.84,2.5429,,,382.6,401.5,-18.9,5.242,33.898
2019-04-15 01:00:00,361.92,2.5698,,,384.8,401.3,-16.5,5.297,33.902
2019-04-15 02:00:00,360.51,2.5184,,,387.1,401.3,-14.2,5.406,33.91
2019-04-15 03:00:00,360.14,2.4295,,,386.6,401.4,-14.8,5.411,33.911
2019-04-15 04:00:00,360.04,22.8764,,,386.9,401.4,-14.4,5.409,33.912
2019-04-15 05:00:00,360.03,2.9614,,,387.3,401.2,-13.9,5.408,33.912
2019-04-15 06:00:00,359.96,12.8886,,,387.0,401.2,-14.2,5.408,33.91
2019-04-15 07:00:00,359.85,2.3557,,,387.3,401.2,-13.9,5.411,33.911
2019-04-15 08:00:00,359.85,3.0235,,,387.4,401.4,-13.9,5.412,33.91
2019-04-15 09:00:00,359.9,16.8036,,,387.2,401.4,-14.2,5.414,33.901
2019-04-15 10:00:00,360.02,39.1954,,,387.5,401.4,-13.9,5.42,33.902
2019-04-15 11:00:00,360.18,2.0971,,,388.0,401.5,-13.5,5.431,33.908
2019-04-15 12:00:00,360.2,0.6301,,,388.5,401.2,-12.7,5.456,33.914
2019-04-15 13:00:00,360.27,1.2381,,,389.3,401.4,-12.0,5.49,33.905
2019-04-15 14:00:00,360.24,0.4502,,,390.1,400.8,-10.7,5.519,33.916
2019-04-15 15:00:00,360.2,0.4614,,,390.7,400.7,-10.0,5.528,33.914
2019-04-15 16:00:00,361.84,2.1898,,,384.4,401.1,-16.7,5.37,33.905
2019-04-15 17:00:00,363.42,0.8434,,,383.8,400.8,-16.9,5.214,33.898
2019-04-15 18:00:00,362.47,2.1221,,,384.4,401.0,-16.7,5.286,33.901
2019-04-15 19:00:00,363.25,2.6092,,,378.2,400.6,-22.4,5.213,33.896
2019-04-15 20:00:00,367.55,3.655,,,376.3,400.6,-24.2,4.972,33.881
2019-04-15 21:00:00,367.48,2.9388,,,377.7,400.1,-22.4,4.934,33.892
2019-04-15 22:00:00,370.49,2.8016,,,368.4,399.7,-31.3,4.722,33.845
2019-04-15 23:00:00,369.69,2.7931,,,371.0,399.4,-28.4,4.677,33.848
2019-04-16 00:00:00,368.6,2.7233,,,375.1,399.4,-24.3,4.673,33.848
2019-04-16 01:00:00,369.05,12.379,,,372.9,399.1,-26.2,4.681,33.853
2019-04-16 02:00:00,370.07,2.6291,,,371.5,398.6,-27.1,4.677,33.841
2019-04-16 03:00:00,369.83,2.6503,,,366.6,398.5,-31.9,4.58,33.832
2019-04-16 04:00:00,370.16,2.4379,,,367.3,398.4,-31.1,4.662,33.842
2019-04-16 05:00:00,369.58,2.5359,,,367.0,397.9,-31.0,4.679,33.852
2019-04-16 06:00:00,371.38,2.589,,,366.0,398.0,-31.9,4.525,33.824
2019-04-16 07:00:00,372.13,2.6722,,,365.6,397.8,-32.2,4.449,33.827
2019-04-16 08:00:00,372.02,2.708,,,365.1,397.6,-32.5,4.476,33.827
2019-04-16 09:00:00,373.12,2.9634,,,363.4,397.5,-34.2,4.367,33.837
2019-04-16 10:00:00,373.84,2.8834,,,364.8,397.8,-33.0,4.274,33.844
2019-04-16 11:00:00,374.32,3.0886,,,363.1,397.6,-34.4,4.258,33.848
2019-04-16 12:00:00,374.12,1.9482,,,362.9,397.4,-34.5,4.283,33.845
2019-04-16 13:00:00,373.83,2.1624,,,363.2,397.3,-34.1,4.261,33.847
2019-04-16 14:00:00,375.82,1.8977,,,372.9,397.3,-24.4,4.06,33.855
2019-04-16 15:00:00,379.74,2.2668,,,372.0,397.2,-25.2,3.701,33.876
2019-04-16 16:00:00,378.33,13.9663,,,373.4,396.9,-23.5,3.741,33.859
2019-04-16 17:00:00,378.57,5.0774,,,367.3,397.0,-29.6,3.665,33.86
2019-04-16 18:00:00,375.41,19.5323,,,368.0,396.4,-28.4,4.113,33.81
2019-04-16 19:00:00,379.67,2.813,,,370.2,397.1,-26.9,3.684,33.844
2019-04-16 20:00:00,377.94,3.3171,,,364.5,397.5,-32.9,4.045,33.843
2019-04-16 21:00:00,378.45,3.1253,,,365.8,397.6,-31.8,3.992,33.839
2019-04-16 22:00:00,375.9,2.8568,,,369.8,397.7,-27.9,4.067,33.836
2019-04-16 23:00:00,375.33,2.9412,,,367.9,398.0,-30.1,4.169,33.833
2019-04-17 00:00:00,374.06,2.9338,,,367.1,397.9,-30.9,4.201,33.836
2019-04-17 01:00:00,374.93,3.0987,,,367.8,398.0,-30.2,4.241,33.833
2019-04-17 02:00:00,374.72,2.8735,,,367.7,397.8,-30.1,4.183,33.839
2019-04-17 03:00:00,374.48,3.0277,,,367.1,398.1,-31.0,4.212,33.839
2019-04-17 04:00:00,374.2,3.0685,,,368.2,398.3,-30.1,4.204,33.827
2019-04-17 05:00:00,374.91,2.7679,,,376.1,398.7,-22.6,4.111,33.837
2019-04-17 06:00:00,377.72,2.9408,,,374.2,398.9,-24.7,3.908,33.632
2019-04-17 07:00:00,374.15,2.6297,,,375.4,399.2,-23.9,4.248,33.835
2019-04-17 08:00:00,374.2,2.4418,,,375.7,399.1,-23.4,4.219,33.843
2019-04-17 09:00:00,375.11,2.9748,,,374.0,399.4,-25.4,4.003,33.844
2019-04-17 10:00:00,374.45,1.3755,,,375.7,399.5,-23.8,4.172,33.84
2019-04-17 11:00:00,374.72,0.8323,,,374.8,399.3,-24.4,4.205,33.845
2019-04-17 12:00:00,374.47,0.6693,,,375.3,399.1,-23.9,4.229,33.846
2019-04-17 13:00:00,374.74,0.6604,,,377.2,398.6,-21.4,4.255,33.842
2019-04-17 14:00:00,373.07,0.5925,,,378.0,398.8,-20.8,4.344,33.836
2019-04-17 15:00:00,373.41,0.6067,,,377.7,398.7,-21.0,4.408,33.834
2019-04-17 16:00:00,372.67,0.6107,,,376.8,398.8,-22.1,4.431,33.826
2019-04-17 17:00:00,372.81,1.1669,,,375.9,399.1,-23.3,4.456,33.824
2019-04-17 18:00:00,372.97,2.5887,,,374.1,399.1,-25.0,4.491,33.82
2019-04-17 19:00:00,372.81,2.4069,,,375.3,398.6,-23.3,4.431,33.823
2019-04-17 20:00:00,374.23,2.598,,,374.8,398.0,-23.2,4.282,33.826
2019-04-17 21:00:00,374.29,2.5677,,,374.9,397.5,-22.5,4.295,33.829
2019-04-17 22:00:00,374.49,2.5405,,,376.2,397.1,-20.9,4.321,33.83
2019-04-17 23:00:00,373.09,2.5999,,,374.5,396.5,-22.0,4.415,33.822
2019-04-18 00:00:00,373.69,2.5281,,,376.5,396.1,-19.6,4.278,33.83
2019-04-18 01:00:00,373.32,2.4193,,,377.3,395.9,-18.6,4.289,33.831
2019-04-18 02:00:00,373.52,2.5398,,,378.6,395.5,-16.9,4.311,33.832
2019-04-18 03:00:00,372.69,2.3075,,,378.3,394.7,-16.4,4.317,33.833
2019-04-18 04:00:00,372.89,2.3773,,,378.4,394.6,-16.2,4.325,33.833
2019-04-18 05:00:00,372.66,2.3053,,,379.1,394.4,-15.3,4.361,33.836
2019-04-18 06:00:00,373.24,2.434,,,378.8,394.3,-15.5,4.339,33.828
2019-04-18 07:00:00,372.14,2.4166,,,378.2,393.7,-15.5,4.359,33.831
2019-04-18 08:00:00,372.41,2.1514,,,379.0,393.9,-14.9,4.357,33.828
2019-04-18 09:00:00,371.98,2.297,,,378.4,393.9,-15.5,4.406,33.821
2019-04-18 10:00:00,371.55,2.1768,,,379.1,393.7,-14.6,4.4,33.838
2019-04-18 11:00:00,371.19,1.4074,,,379.8,394.0,-14.1,4.475,33.844
2019-04-18 12:00:00,371.41,0.7949,,,380.7,393.3,-12.7,4.422,33.841
2019-04-18 13:00:00,370.56,1.1847,,,382.0,393.3,-11.3,4.514,33.837
2019-04-18 14:00:00,372.46,1.2336,,,382.2,393.5,-11.3,4.302,33.846
2019-04-18 15:00:00,371.42,1.6188,,,381.2,393.0,-11.7,4.432,33.839
2019-04-18 16:00:00,370.29,2.196,,,380.5,392.8,-12.3,4.519,33.842
2019-04-18 17:00:00,371.96,2.2769,,,379.2,392.4,-13.2,4.267,33.786
2019-04-18 18:00:00,379.06,2.2427,,,383.7,392.9,-9.2,3.556,33.847
2019-04-18 19:00:00,379.14,2.2742,,,385.5,393.1,-7.6,3.533,33.849
2019-04-18 20:00:00,377.4,2.6886,,,382.7,393.4,-10.7,3.734,33.825
2019-04-18 21:00:00,375.33,2.6621,,,382.6,393.9,-11.3,4.021,33.847
2019-04-18 22:00:00,374.38,2.6343,,,381.8,394.1,-12.3,4.118,33.849
2019-04-18 23:00:00,374.62,2.6547,,,381.2,394.7,-13.6,3.925,33.842
2019-04-19 00:00:00,377.04,2.4841,,,380.3,395.1,-14.8,3.697,33.834
2019-04-19 01:00:00,375.63,2.5676,,,380.5,395.4,-14.9,3.862,33.847
2019-04-19 02:00:00,376.53,2.4858,,,382.0,395.8,-13.8,3.788,33.844
2019-04-19 03:00:00,376.25,2.5088,,,383.0,396.2,-13.2,3.825,33.861
2019-04-19 04:00:00,376.51,2.4462,,,381.7,396.4,-14.7,3.783,33.859
2019-04-19 05:00:00,376.46,2.4301,,,380.7,396.6,-15.9,3.777,33.85
2019-04-19 06:00:00,376.33,2.6275,,,381.8,396.9,-15.1,3.796,33.854
2019-04-19 07:00:00,375.39,2.4808,,,381.7,397.1,-15.4,4.06,33.851
2019-04-19 08:00:00,374.21,2.4727,,,382.4,397.3,-14.9,4.027,33.849
2019-04-19 09:00:00,372.01,1.8581,,,380.5,397.4,-16.9,4.23,33.849
2019-04-19 10:00:00,370.3,0.8832,,,381.0,397.4,-16.5,4.361,33.847
2019-04-19 11:00:00,373.59,0.7213,,,380.3,397.1,-16.8,4.149,33.848
2019-04-19 12:00:00,371.29,0.9387,,,380.0,397.3,-17.3,4.263,33.846
2019-04-19 13:00:00,371.71,1.0215,,,382.2,397.1,-14.9,4.205,33.849
2019-04-19 14:00:00,374.37,0.8483,,,383.0,397.0,-13.9,3.956,33.854
2019-04-19 15:00:00,374.72,0.8083,,,383.3,396.5,-13.2,3.91,33.857
2019-04-19 16:00:00,373.91,1.0208,,,382.7,395.8,-13.2,4.218,33.857
2019-04-19 17:00:00,370.32,1.5842,,,383.2,395.2,-12.1,4.339,33.855
2019-04-19 18:00:00,371.33,2.6139,,,382.1,394.7,-12.6,4.278,33.854
2019-04-19 19:00:00,373.05,3.3779,,,382.0,394.2,-12.2,4.188,33.847
2019-04-19 20:00:00,370.95,2.8014,,,383.5,393.3,-9.8,4.283,33.841
2019-04-19 21:00:00,371.33,2.6417,,,384.0,392.8,-8.8,4.262,33.853
2019-04-19 22:00:00,375.16,2.4161,,,384.7,392.7,-8.0,3.927,33.858
2019-04-19 23:00:00,372.4,2.4981,,,382.7,392.0,-9.3,4.172,33.846
2019-04-20 00:00:00,375.21,2.2926,,,383.2,391.9,-8.7,3.828,33.833
2019-04-20 01:00:00,374.58,2.4078,,,384.5,391.6,-7.1,3.884,33.833
2019-04-20 02:00:00,374.31,2.3982,,,383.9,391.1,-7.2,4.064,33.844
2019-04-20 03:00:00,369.43,1.0035,,,395.9,391.1,4.8,4.189,33.864
2019-04-20 04:00:00,369.19,1.4122,,,390.0,390.3,-0.3,4.187,33.853
2019-04-20 05:00:00,374.81,2.472,,,381.4,390.8,-9.4,3.561,33.819
2019-04-20 06:00:00,380.33,2.5159,,,381.7,391.2,-9.4,3.149,33.825
2019-04-20 07:00:00,378.69,2.5228,,,382.0,392.0,-10.0,3.3,33.834
2019-04-20 08:00:00,377.57,2.4047,,,381.3,392.2,-10.8,3.405,33.836
2019-04-20 09:00:00,378.06,2.3536,,,383.2,392.4,-9.3,3.358,33.841
2019-04-20 10:00:00,378.88,0.9118,,,379.9,392.9,-13.0,3.333,33.843
2019-04-20 11:00:00,378.66,0.721,,,380.4,393.1,-12.7,3.325,33.836
2019-04-20 12:00:00,379.78,0.6612,,,380.7,393.4,-12.7,3.274,33.838
2019-04-20 13:00:00,378.22,0.615,,,384.9,393.9,-9.0,3.404,33.838
2019-04-20 14:00:00,375.01,0.5511,,,384.9,394.0,-9.0,3.848,33.829
2019-04-20 15:00:00,375.35,0.6391,,,383.9,394.3,-10.4,3.745,33.831
2019-04-20 16:00:00,379.38,0.8065,,,381.7,395.0,-13.3,3.365,33.838
2019-04-20 17:00:00,379.88,1.2623,,,380.9,395.3,-14.4,3.241,33.844
2019-04-20 18:00:00,379.04,2.4644,,,381.5,395.5,-14.0,3.351,33.84
2019-04-20 19:00:00,373.66,2.3246,,,383.0,395.9,-12.9,3.449,33.841
2019-04-20 20:00:00,378.48,2.4228,,,379.7,395.8,-16.1,3.354,33.843
2019-04-20 21:00:00,383.0,2.4071,,,380.0,396.1,-16.2,3.109,33.719
2019-04-20 22:00:00,381.66,2.1234,,,379.1,396.0,-16.9,3.005,33.85
2019-04-20 23:00:00,382.04,2.1942,,,378.9,396.4,-17.5,2.985,33.848
2019-04-21 00:00:00,382.17,1.9996,,,379.1,396.5,-17.4,2.98,33.85
2019-04-21 01:00:00,381.51,2.0477,,,379.0,396.6,-17.6,2.988,33.848
2019-04-21 02:00:00,381.84,2.0498,,,378.8,396.7,-17.9,2.969,33.847
2019-04-21 03:00:00,381.81,2.148,,,378.7,396.5,-17.8,2.956,33.85
2019-04-21 04:00:00,382.19,2.1447,,,379.1,396.6,-17.5,2.951,33.851
2019-04-21 05:00:00,382.22,2.1124,,,378.1,396.5,-18.4,2.902,33.855
2019-04-21 06:00:00,383.58,2.143,,,379.2,396.6,-17.4,2.847,33.859
2019-04-21 07:00:00,384.17,2.7139,,,379.5,396.5,-17.0,2.759,33.871
2019-04-21 08:00:00,385.05,2.7294,,,380.8,396.9,-16.1,2.665,33.874
2019-04-21 09:00:00,384.32,1.2793,,,382.0,397.2,-15.2,2.628,33.876
2019-04-21 10:00:00,384.22,1.0015,,,381.6,397.4,-15.8,2.598,33.879
2019-04-21 11:00:00,384.56,0.742,,,380.5,397.3,-16.7,2.767,33.865
2019-04-21 12:00:00,384.98,0.6625,,,381.2,397.4,-16.1,2.698,33.872
2019-04-21 13:00:00,386.18,0.8742,,,381.3,397.6,-16.3,2.611,33.876
2019-04-21 14:00:00,385.3,0.7559,,,381.3,397.4,-16.1,2.634,33.875
2019-04-21 15:00:00,384.97,0.8912,,,381.5,397.1,-15.6,2.628,33.877
2019-04-21 16:00:00,384.27,1.3892,,,380.4,396.9,-16.5,2.764,33.866
2019-04-21 17:00:00,384.07,2.2356,,,380.8,396.6,-15.7,2.704,33.868
2019-04-21 18:00:00,384.42,2.4783,,,380.9,396.2,-15.3,2.695,33.871
2019-04-21 19:00:00,384.3,2.6848,,,380.7,395.8,-15.1,2.683,33.872
2019-04-21 20:00:00,382.3,2.7593,,,379.4,395.2,-15.8,3.014,33.849
2019-04-21 21:00:00,382.33,2.8979,,,378.4,394.4,-16.0,3.01,33.834
2019-04-21 22:00:00,381.73,6.5704,,,379.1,393.7,-14.7,3.009,33.837
2019-04-21 23:00:00,381.27,2.6592,,,379.7,392.7,-13.0,2.992,33.818
2019-04-22 00:00:00,381.33,2.5238,,,380.0,391.7,-11.7,2.908,33.808
2019-04-22 01:00:00,384.29,2.5403,,,381.0,390.8,-9.8,2.645,33.85
2019-04-22 02:00:00,383.91,2.7135,,,380.4,390.5,-10.1,2.64,33.857
2019-04-22 03:00:00,384.23,2.5958,,,380.0,390.1,-10.1,2.647,33.813
2019-04-22 04:00:00,383.38,2.709,,,380.4,390.5,-10.1,2.656,33.827
2019-04-22 05:00:00,383.51,2.5696,,,380.2,391.1,-10.8,2.654,33.831
2019-04-22 06:00:00,383.47,2.4232,,,380.5,391.9,-11.4,2.659,33.834
2019-04-22 07:00:00,383.3,2.468,,,380.8,392.3,-11.5,2.663,33.829
2019-04-22 08:00:00,382.97,2.6419,,,380.6,392.6,-12.0,2.687,33.83
2019-04-22 09:00:00,383.6,1.4017,,,380.5,393.1,-12.5,2.68,33.847
2019-04-22 10:00:00,381.32,0.9392,,,381.1,393.3,-12.3,3.037,33.836
2019-04-22 11:00:00,378.94,0.7749,,,383.2,393.4,-10.1,3.259,33.859
2019-04-22 12:00:00,381.47,0.7657,,,381.4,393.3,-11.9,3.049,33.844
2019-04-22 13:00:00,381.69,0.9678,,,380.3,393.2,-12.9,3.095,33.842
2019-04-22 14:00:00,382.15,1.0571,,,380.8,393.1,-12.3,3.021,33.838
2019-04-22 15:00:00,378.95,1.8594,,,382.8,392.9,-10.1,3.405,33.855
2019-04-22 16:00:00,378.45,2.5904,,,383.2,392.8,-9.6,3.398,33.841
2019-04-22 17:00:00,378.74,2.8233,,,383.1,393.2,-10.1,3.323,33.827
2019-04-22 18:00:00,379.82,3.126,,,381.2,392.8,-11.6,3.235,33.813
2019-04-22 19:00:00,378.59,2.7247,,,382.0,393.1,-11.1,3.405,33.853
2019-04-22 20:00:00,379.54,2.6438,,,381.1,393.3,-12.2,3.208,33.841
2019-04-22 21:00:00,380.45,2.7323,,,381.0,393.2,-12.2,3.174,33.841
2019-04-22 22:00:00,381.77,2.7078,,,381.3,393.2,-11.9,3.039,33.844
2019-04-22 23:00:00,381.24,2.6995,,,381.1,393.0,-11.9,3.079,33.845
2019-04-23 00:00:00,381.87,2.6373,,,380.4,393.0,-12.5,3.001,33.852
2019-04-23 01:00:00,382.76,2.4775,,,379.8,393.1,-13.3,2.896,33.887
2019-04-23 02:00:00,383.21,2.5379,,,379.7,393.3,-13.7,2.852,33.882
2019-04-23 03:00:00,383.43,2.5511,,,379.2,393.1,-13.9,2.858,33.879
2019-04-23 04:00:00,384.2,2.5008,,,379.7,393.0,-13.3,2.741,33.875
2019-04-23 05:00:00,384.84,2.4362,,,381.6,392.8,-11.3,2.735,33.895
2019-04-23 06:00:00,384.51,2.5062,,,381.5,393.0,-11.5,2.733,33.885
2019-04-23 07:00:00,384.42,2.7648,,,380.7,392.8,-12.1,2.739,33.884
2019-04-23 08:00:00,384.16,2.5695,,,383.1,392.7,-9.7,2.746,33.886
2019-04-23 09:00:00,384.0,1.5285,,,383.1,392.9,-9.9,2.767,33.898
2019-04-23 10:00:00,384.2,1.2444,,,383.6,393.1,-9.5,2.78,33.904
2019-04-23 11:00:00,385.05,1.2329,,,381.3,393.2,-11.9,2.713,33.886
2019-04-23 12:00:00,385.81,0.7484,,,380.9,393.3,-12.3,2.653,33.892
2019-04-23 13:00:00,386.25,3.8305,,,380.8,393.5,-12.7,2.607,33.882
2019-04-23 14:00:00,385.68,1.6684,,,380.4,393.3,-12.9,2.602,33.874
2019-04-23 15:00:00,385.98,0.9964,,,380.0,393.8,-13.8,2.62,33.869
2019-04-23 16:00:00,386.07,0.943,,,381.2,394.2,-13.0,2.629,33.9
2019-04-23 17:00:00,385.47,2.7754,,,377.9,394.5,-16.6,2.685,33.855
2019-04-23 18:00:00,385.92,3.1036,,,377.6,394.7,-17.1,2.652,33.857
2019-04-23 19:00:00,388.26,3.0795,,,377.6,394.9,-17.3,2.494,33.879
2019-04-23 20:00:00,388.56,3.2252,,,378.2,395.0,-16.8,2.522,33.875
2019-04-23 21:00:00,385.47,3.1418,,,378.5,395.0,-16.5,2.681,33.864
2019-04-23 22:00:00,385.59,3.0178,,,379.1,395.0,-15.8,2.621,33.867
2019-04-23 23:00:00,386.39,3.0887,,,379.5,395.1,-15.6,2.602,33.869
2019-04-24 00:00:00,385.82,2.9785,,,380.2,394.8,-14.5,2.603,33.874
2019-04-24 01:00:00,385.67,2.8175,,,379.6,395.0,-15.4,2.561,33.887
2019-04-24 02:00:00,387.57,3.096,,,378.7,395.0,-16.3,2.461,33.883
2019-04-24 03:00:00,388.57,3.1778,,,379.4,395.0,-15.6,2.382,33.878
2019-04-24 04:00:00,390.23,3.2438,,,380.4,395.1,-14.7,2.259,33.869
2019-04-24 05:00:00,391.51,3.5172,,,379.4,395.0,-15.5,2.217,33.87
2019-04-24 06:00:00,392.11,3.2931,,,378.9,394.9,-16.1,2.152,33.868
2019-04-24 07:00:00,392.03,3.2384,,,380.1,394.9,-14.8,2.153,33.875
2019-04-24 08:00:00,392.74,3.7459,,,379.8,394.9,-15.1,2.123,33.873
2019-04-24 09:00:00,392.73,1.7418,,,383.8,394.9,-11.1,2.108,33.858
2019-04-24 10:00:00,392.92,0.8935,,,382.6,394.5,-12.0,2.144,33.862
2019-04-24 11:00:00,392.81,0.8194,,,384.1,394.6,-10.5,2.162,33.864
2019-04-24 12:00:00,392.93,0.7401,,,385.5,394.6,-9.1,2.155,33.865
2019-04-24 13:00:00,393.77,0.7121,,,386.5,394.4,-8.0,2.018,33.845
2019-04-24 14:00:00,393.85,0.6957,,,386.5,394.7,-8.2,2.038,33.846
2019-04-24 15:00:00,394.34,0.7544,,,385.6,395.0,-9.5,2.019,33.843
2019-04-24 16:00:00,394.56,1.4623,,,384.7,395.2,-10.5,2.015,33.843
2019-04-24 17:00:00,394.62,3.2293,,,384.7,395.2,-10.5,2.028,33.843
2019-04-24 18:00:00,394.49,3.1914,,,,,,2.038,33.844
2019-04-24 19:00:00,394.23,2.86,,,385.8,394.7,-9.0,2.039,33.848
2019-04-24 20:00:00,394.0,2.9703,,,386.9,394.5,-7.7,2.036,33.856
2019-04-24 21:00:00,394.16,3.1328,,,384.3,394.8,-10.4,2.035,33.843
2019-04-24 22:00:00,394.21,2.9519,,,384.4,394.6,-10.3,2.023,33.84
2019-04-24 23:00:00,394.02,2.8836,,,385.7,394.5,-8.8,1.998,33.841
2019-04-25 00:00:00,393.95,2.9791,,,385.3,394.6,-9.3,1.987,33.844
2019-04-25 01:00:00,390.39,2.8463,,,389.5,394.5,-5.0,2.343,33.866
2019-04-25 02:00:00,390.74,2.9637,,,389.2,394.2,-5.0,2.321,33.864
2019-04-25 03:00:00,390.47,2.7895,,,388.5,394.2,-5.7,2.378,33.861
2019-04-25 04:00:00,390.11,2.8539,,,388.0,394.2,-6.2,2.421,33.859
2019-04-25 05:00:00,391.21,2.6172,,,388.7,394.2,-5.5,2.359,33.855
2019-04-25 06:00:00,388.76,3.0916,,,389.1,394.4,-5.3,2.579,33.874
2019-04-25 07:00:00,387.32,2.8546,,,389.6,394.4,-4.8,2.638,33.874
2019-04-25 08:00:00,387.96,3.2864,,,389.5,394.5,-5.0,2.668,33.882
2019-04-25 09:00:00,387.57,1.9625,,,389.6,394.6,-4.9,2.682,33.885
2019-04-25 10:00:00,387.95,0.9407,,,389.8,394.5,-4.7,2.65,33.885
2019-04-25 11:00:00,388.01,0.8759,,,389.7,394.7,-5.0,2.658,33.885
2019-04-25 12:00:00,388.15,0.8321,,,390.2,394.9,-4.7,2.642,33.882
2019-04-25 13:00:00,388.75,1.6644,,,389.3,395.0,-5.7,2.612,33.88
2019-04-25 14:00:00,388.69,0.8258,,,389.8,395.1,-5.3,2.608,33.882
2019-04-25 15:00:00,388.63,0.8179,,,391.2,395.4,-4.2,2.57,33.883
2019-04-25 16:00:00,388.65,1.502,,,390.2,395.7,-5.4,2.554,33.885
2019-04-25 17:00:00,389.42,3.0632,,,389.3,395.7,-6.4,2.526,33.877
2019-04-25 18:00:00,388.84,2.6815,,,390.7,396.4,-5.7,2.561,33.883
2019-04-25 19:00:00,388.82,2.6423,,,390.1,396.4,-6.4,2.513,33.879
2019-04-25 20:00:00,389.37,2.6202,,,390.0,396.5,-6.6,2.444,33.874
2019-04-25 21:00:00,390.45,2.9024,,,389.3,396.8,-7.5,2.369,33.87
2019-04-25 22:00:00,390.62,2.933,,,388.4,396.8,-8.4,2.343,33.866
2019-04-25 23:00:00,391.02,3.3515,,,388.2,397.0,-8.7,2.323,33.859
2019-04-26 00:00:00,390.4,3.5743,,,388.6,397.0,-8.4,2.416,33.865
2019-04-26 01:00:00,392.65,3.2224,,,388.1,397.1,-9.0,2.238,33.855
2019-04-26 02:00:00,391.06,3.3167,,,388.8,397.2,-8.4,2.3,33.858
2019-04-26 03:00:00,390.45,3.5351,,,388.7,397.2,-8.5,2.387,33.867
2019-04-26 04:00:00,390.52,3.5767,,,389.0,397.2,-8.2,2.468,33.872
2019-04-26 05:00:00,390.49,3.4793,,,388.1,397.5,-9.4,2.503,33.869
2019-04-26 06:00:00,389.96,3.5836,,,387.8,397.6,-9.8,2.506,33.876
2019-04-26 07:00:00,389.55,3.7692,,,387.6,397.8,-10.2,2.532,33.881
2019-04-26 08:00:00,390.07,4.019,,,387.4,398.2,-10.8,2.476,33.886
2019-04-26 09:00:00,390.49,3.4491,,,387.9,398.4,-10.4,2.457,33.88
2019-04-26 10:00:00,390.65,2.3251,,,388.4,398.3,-10.0,2.425,33.877
2019-04-26 11:00:00,390.87,0.7378,,,390.4,398.4,-7.9,2.361,33.872
2019-04-26 12:00:00,390.85,0.7226,,,391.7,399.0,-7.3,2.326,33.873
2019-04-26 13:00:00,390.71,0.6617,,,392.9,399.3,-6.3,2.315,33.875
2019-04-26 14:00:00,391.79,0.6744,,,391.4,399.2,-7.8,2.231,33.867
2019-04-26 15:00:00,393.51,1.5227,,,387.8,399.4,-11.6,2.024,33.852
2019-04-26 16:00:00,394.48,3.4731,,,386.5,398.9,-12.4,1.982,33.85
2019-04-26 17:00:00,394.25,3.3393,,,387.8,399.6,-11.8,2.021,33.853
2019-04-26 18:00:00,393.44,2.5213,,,390.6,399.7,-9.1,2.023,33.858
2019-04-26 19:00:00,393.05,2.8297,,,388.6,399.5,-11.0,2.031,33.859
2019-04-26 20:00:00,392.96,2.2546,,,388.1,399.5,-11.4,2.0,33.857
2019-04-26 21:00:00,393.14,2.9944,,,387.4,399.3,-11.9,1.966,33.853
2019-04-26 22:00:00,393.26,2.4626,,,387.4,398.9,-11.5,1.958,33.855
2019-04-26 23:00:00,393.19,2.3781,,,387.7,398.5,-10.8,1.965,33.855
2019-04-27 00:00:00,393.38,3.2229,,,388.5,398.2,-9.7,1.973,33.849
2019-04-27 01:00:00,393.87,3.0367,,,387.9,397.9,-10.0,1.992,33.846
2019-04-27 02:00:00,393.5,3.0574,,,387.6,397.3,-9.7,1.999,33.849
2019-04-27 03:00:00,393.36,2.9803,,,387.7,396.9,-9.2,1.997,33.848
2019-04-27 04:00:00,393.81,3.0019,,,389.6,396.2,-6.7,1.985,33.846
2019-04-27 05:00:00,393.15,3.0621,,,390.8,395.7,-4.9,1.978,33.854
2019-04-27 06:00:00,393.48,2.8262,,,389.3,395.2,-5.9,1.976,33.851
2019-04-27 07:00:00,393.89,3.2407,,,390.4,395.2,-4.9,1.93,33.855
2019-04-27 08:00:00,394.13,3.2996,,,390.9,395.0,-4.2,1.911,33.853
2019-04-27 09:00:00,393.39,3.3942,,,389.2,394.5,-5.3,1.876,33.857
2019-04-27 10:00:00,392.19,2.1541,,,393.4,394.4,-1.0,1.905,33.859
2019-04-27 11:00:00,391.46,2.7119,,,394.6,394.0,0.6,1.987,33.874
2019-04-27 12:00:00,392.23,2.7514,,,392.9,393.7,-0.9,1.947,33.867
